Tweet id,Contenido,Fecha,Categoria,Autor username,Autor displayname,Autor location,Link,Likes,Respuestas,Retweets,Hashtags,Mentioned users,Sentimiento,Emocion,Lang
1728942455020835068,"Gol y asistencia de Paolo Guerrero para dejar a Barcelona sin final. 

 https://t.co/oOKmGVbZmF",2023-11-27 01:02:58+00:00,Tweet,EcuAlbo,Alex 𓅓,,https://twitter.com/EcuAlbo/status/1728942455020835068,831,170,143,[],[],N,Disgusto,es
1728873761829502999,"🔰 ""MUY DESAGRADABLE, ME MOLESTÓ VERLO"" | Mirtha Legrand, indignada con los dichos de Jonatan Viale contra Marcelo Tinelli. https://t.co/AUGPbOzLmp",2023-11-26 20:30:00+00:00,Tweet,exitoina,Exitoína,Buenos Aires,https://twitter.com/exitoina/status/1728873761829502999,51,21,9,[],[],N,Disgusto,es
1729076578448289821,@Andy_leo__ ELLA HABLA DE SHOW  POR FAVOR SI ES PATÉTICO SU ACTITUD  CREE QUE SIEMPRE TIENE RAZÓN 🤷 ES TAN DESAGRADABLE SU DISCURSO. IMPONER ESA PREPOTENCIA..SCARLETT JORGE LO MEJOR DE ESTE REALITY (,2023-11-27 09:55:55+00:00,Tweet,carrizo_lagos,Candelaria C 🐋🙏🤝🐋,"Atacama, Chile",https://twitter.com/carrizo_lagos/status/1729076578448289821,65,2,2,[],"[UserRef(id=293784652, username='Andy_leo__', displayname='Andy🌸💖', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1727315355637260399,@Real_jagoDibuja Por que arthur siempre tiene la desgracia de encontrarse con gente desagradable?,2023-11-22 13:17:27+00:00,Tweet,Swordinthepaint,F-Z,Argentina,https://twitter.com/Swordinthepaint/status/1727315355637260399,18,2,1,[],"[UserRef(id=65821200, username='Real_jagoDibuja', displayname='JAGO DIBUJA', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1729603735846822075,que ASCO q vaina tan desagradable,2023-11-28 20:50:39+00:00,Tweet,ltsmtsitms,asht (propiedad d erick),,https://twitter.com/ltsmtsitms/status/1729603735846822075,0,0,0,[],[],N,Disgusto,es
1729571979551006909,Join this TG channel for the most HQ and powerful signals provider. https://t.co/Fb1HGheo0g,2023-11-28 18:44:28+00:00,Tweet,ctstilla,James,Oblivion,https://twitter.com/ctstilla/status/1729571979551006909,624,27,39,[],[],N,Disgusto,en
1729682131926839504,Que son desagradable los del equipo verde #TierraBrava,2023-11-29 02:02:10+00:00,Tweet,Milalba92,♥️Milita♥️,,https://twitter.com/Milalba92/status/1729682131926839504,10,1,0,['TierraBrava'],[],N,Disgusto,es
1729668805058589156,Sigue siendo una persona desagradable 🤮,2023-11-29 01:09:13+00:00,Tweet,prada_angy,Angy Prada,,https://twitter.com/prada_angy/status/1729668805058589156,0,0,0,[],[],N,Disgusto,es
1729636688060641702,Que desagradable sorpresa,2023-11-28 23:01:36+00:00,Tweet,RamsesCast10649,RAM,,https://twitter.com/RamsesCast10649/status/1729636688060641702,1,1,0,[],[],N,Disgusto,es
1728925126690034158,"Sabrán los jugadores del Barcelona que este partido significa asegurar 4 millones de dólares que les otorgaría la clasificación a zona de grupos y por la taquilla de esos compromisos, ojalá que alguien les jale las orejas antes que salgan con otra desagradable sorpresa #Barcelona",2023-11-26 23:54:06+00:00,Tweet,pelusabus,Edgar Pelusa Bustamante,,https://twitter.com/pelusabus/status/1728925126690034158,62,7,7,['Barcelona'],[],N,Disgusto,es
1729607926996717894,la necesidad femenina de ser más desagradable que la chucha https://t.co/EQedLK6C1K,2023-11-28 21:07:19+00:00,Tweet,cabroterry,el talento del bloque,la florida,https://twitter.com/cabroterry/status/1729607926996717894,3,0,0,[],[],N,Disgusto,es
1729656733063123428,Ser en exceso positivo o depresivo es desagradable para mi,2023-11-29 00:21:15+00:00,Tweet,AzaelG5,Azael G,,https://twitter.com/AzaelG5/status/1729656733063123428,0,1,0,[],[],N,Disgusto,es
1729327425530507752,@med_amargado Que desagradable esa palabra de me ocupó 🤢 lo peor es que parece chiste pero es anécdota,2023-11-28 02:32:42+00:00,Tweet,med_sinvocacion,Médico sin vocación 🩺,,https://twitter.com/med_sinvocacion/status/1729327425530507752,50,2,0,[],"[UserRef(id=1128790250233270272, username='med_amargado', displayname='𝕰𝖑 𝖒é𝖉𝖎𝖈𝖔 𝖆𝖒𝖆𝖗𝖌𝖆𝖉𝖔', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1728533530181824574,"@WharfRat_DE @F_J_Rivera Si queréis ver vídeos sin censura y totalmente reales, sobre el tema de Israel o cualquier tema, es una cuenta que se llama KAOTIC, aviso de que es muy desagradable todo lo que está subido, yo lo he avisado. https://t.co/QIDvaYlxSH",2023-11-25 21:58:02+00:00,Tweet,FranRom66286449,Fran Romero.💪,,https://twitter.com/FranRom66286449/status/1728533530181824574,32,2,6,[],"[UserRef(id=1281192416, username='WharfRat_DE', displayname='Daniel Ari', _type='snscrape.modules.twitter.UserRef'), UserRef(id=269063115, username='F_J_Rivera', displayname='Javier Rivera', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1728105803272556977,"@GabyLob Los judíos? No te escudes en las víctimas q son los judíos,vos y toda la mierda q gobiernan Israel son NAZIS SIONISTAS.Aparte d desagradable intentas infiltrarte entre los humanos,imposible,no lo sos!",2023-11-24 17:38:24+00:00,Tweet,RReniski,Rolando Reniski,A veces me desubico ,https://twitter.com/RReniski/status/1728105803272556977,79,11,14,[],"[UserRef(id=62809565, username='GabyLob', displayname='SissiEmperatriz 🇮🇱', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1727712749369577751,"🚨 Everyone knows that being an early adopter of the web3 project IS what gets rewarded the most!

An example? @DeFi!

Earn XP to move up in the Leaderboard!

• Verify Profile for 500 XP
• Connect Wallet with $100 for 250 XP
• And more!

Few weeks left! Start now! 👇",2023-11-23 15:36:33+00:00,Tweet,DeFi,De.Fi 2.0,De.Fi,https://twitter.com/DeFi/status/1727712749369577751,171,0,18,[],"[UserRef(id=1323334073453023233, username='DeFi', displayname='De.Fi 2.0', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,en
1729683456177672194,Que cosa desagradable el calor,2023-11-29 02:07:26+00:00,Tweet,suricata,suricata,,https://twitter.com/suricata/status/1729683456177672194,1,0,0,[],[],N,Disgusto,es
1727065686336516401,@luisrodriguezrm Que mujer asquerosa y desagradable!!!,2023-11-21 20:45:21+00:00,Tweet,PLOMAZO1,PLOMAZO,,https://twitter.com/PLOMAZO1/status/1727065686336516401,5,0,0,[],"[UserRef(id=2253199989, username='luisrodriguezrm', displayname='Luis Rodríguez', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1727022183023882675,@LaIrreverente4T @SeleneAvilaF @PartidoMorenaMx Esta señora cree que con las lágrimas de cocodrilo y lo mal actriz que es se nos va olvidar el pancho que hizo cuando renunció a @PartidoMorenaMx como servidora pública que espectáculo tan desagradable,2023-11-21 17:52:29+00:00,Tweet,jalixco74,salvador garza,"Guadalajara, Jalisco. Mexico",https://twitter.com/jalixco74/status/1727022183023882675,81,3,24,[],"[UserRef(id=1537630266633728003, username='LaIrreverente4T', displayname='Urana Radical #AltoAlGenocidioEnGaza❤️🇵🇸', _type='snscrape.modules.twitter.UserRef'), UserRef(id=207713831, username='SeleneAvilaF', displayname='Selene Ávila 🇲🇽', _type='snscrape.modules.twitter.UserRef'), UserRef(id=889466488117235712, username='PartidoMorenaMx', displayname='Morena', _type='snscrape.modules.twitter.UserRef'), UserRef(id=889466488117235712, username='PartidoMorenaMx', displayname='Morena', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1728552329253683205,"@RubenSelvaYMar @PalomaValenciaL 50% por ahi paso la cuenta, eso ya debe ir en mas de 100 %, que elemento tan desagradable ... https://t.co/OABQMFELip",2023-11-25 23:12:44+00:00,Tweet,JaquelineSalam4,Jacks,,https://twitter.com/JaquelineSalam4/status/1728552329253683205,3,1,3,[],"[UserRef(id=582375974, username='RubenSelvaYMar', displayname='ruben arango', _type='snscrape.modules.twitter.UserRef'), UserRef(id=149281495, username='PalomaValenciaL', displayname='Paloma Valencia L', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1729243702114369722,"Hoy toca hablar de CRISALIDA la nueva película de Mikel Balerdi. Una película que ha traspasado los limites del HORROR mostrando lo mas horrible, duro, extremo y desagradable que puedes ver en 2023 🧠NUEVO VIDEO🧠https://t.co/hTg7SaQNyK https://t.co/EK8FObu7GF",2023-11-27 21:00:01+00:00,Tweet,RottenEdgar,RottenMind 🧠🎥,"Mataró, Barcelona",https://twitter.com/RottenEdgar/status/1729243702114369722,205,7,32,[],[],N,Disgusto,es
1729668077158080700,"@ElRickyOpina @Sinfiltros_tv @tere_marinovic El panel de la “derecha” (y la producción completa) mostró su cara más prepotente y desagradable. 
Enfocaron todo a insultar y denigrar a una sola persona.
Parecían hienas.

Bajísimo el nivel del panel de derecha. Bajísimo.",2023-11-29 01:06:19+00:00,Tweet,pilarpaisajista,Pili 🇨🇱LIBERTAD🇨🇱,"La Araucanía, Chile",https://twitter.com/pilarpaisajista/status/1729668077158080700,15,2,6,[],"[UserRef(id=1192448238781173760, username='ElRickyOpina', displayname='El Ricky', _type='snscrape.modules.twitter.UserRef'), UserRef(id=1352280145348997120, username='Sinfiltros_tv', displayname='sinfiltros_tv', _type='snscrape.modules.twitter.UserRef'), UserRef(id=302219334, username='tere_marinovic', displayname='Tere Marinovic Vial', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1728880861704331481,"De un lado la reina de Julia Mengolini y del otro la chimentera desagradable de Yanina Latorre, nunca fue tan facil elegir.",2023-11-26 20:58:13+00:00,Tweet,IndieBord,HAGOV INDIE🎸,,https://twitter.com/IndieBord/status/1728880861704331481,54,4,3,[],[],N,Disgusto,es
1722365880930021440,"👉 Registrate con el código BFX3 y tenés $3.000 para divertirte en #betfun 😉🎉

#slots #casino #hipodromo",2023-11-08 21:30:00+00:00,Tweet,Betfunok,betfun.ok,,https://twitter.com/Betfunok/status/1722365880930021440,275,11,11,"['betfun', 'slots', 'casino', 'hipodromo']",[],N,Disgusto,es
1729270616669196682,"@jdoedoe101101 Desagradable imagen, pero negociar es negociar, a veces hay que estrechar la mano del mismísimo demonio.",2023-11-27 22:46:57+00:00,Tweet,drstormpilot,Dr. Carlos Pellegrini,,https://twitter.com/drstormpilot/status/1729270616669196682,75,3,0,[],"[UserRef(id=4135901687, username='jdoedoe101101', displayname='Juan Doe', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1729447553253445969,"No hombre, no.
Abrirlo en contra del diseño global que preveía su cierre al tráfico privado: es meter a la gente en una ratonera haciendo muy desagradable visitar los comercios de la zona.

📸 de hoy 👉 https://t.co/vCxkeQPNaD",2023-11-28 10:30:02+00:00,Tweet,jjizquierdo2012,#MurciaVital #MurciaPaseable #RegiónMurciana,"Murcia, España",https://twitter.com/jjizquierdo2012/status/1729447553253445969,30,9,6,[],[],N,Disgusto,es
1729113554899370008,"Esto se llama coartar la LIBERTAD, esto se llama hundir a los comerciantes del barrio y esto se llama generar más caos en la ciudad de Murcia.

Hace meses el Sr. Ballesta abrió el puente gracias a las presiones de @VOXMurciaCiudad , ahora lo dejará como lo tiene en su proyecto. https://t.co/JMHKPpKaM8",2023-11-27 12:22:51+00:00,Tweet,fernandosp98,Fernando Sánchez-Parra🇪🇸,"Murcia, España",https://twitter.com/fernandosp98/status/1729113554899370008,42,8,23,[],"[UserRef(id=1085590459714539520, username='VOXMurciaCiudad', displayname='VOX Murcia Ciudad', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1729668114931949944,"Se va seba ella o seba se me voy yo jaja, la mina mas desagradable , agresiva, inestable y puede  que sea la ganadora de esta wea, mal mal mal. Lamentable.

#GranHermano 
#GranHermanoCHV 
#GranConstanza https://t.co/Lqal0b6Wua",2023-11-29 01:06:28+00:00,Tweet,niluloniguaren,Queencoya!,CHILE,https://twitter.com/niluloniguaren/status/1729668114931949944,4,4,0,"['GranHermano', 'GranHermanoCHV', 'GranConstanza']",[],N,Disgusto,es
1729676192679088496,"Creo que con Nelfa Núñez se ha sido injusto. Lo de Nelfa fue un desliz desagradable, pero no es su habitual comportamiento. La diferencia entre un reincidente en el irrespeto, burla, descaro, difamador y un desliz es que no es su accionar. Estoy seguro que Nelfa respeta mucho esos hijos de Dios.",2023-11-29 01:38:34+00:00,Tweet,LuisinJimenezc,Luisin Jimenez,Santo Domingo,https://twitter.com/LuisinJimenezc/status/1729676192679088496,30,9,4,[],[],N,Disgusto,es
1720434140380647728,"The largest web3 revolution is happening now.

In the last 30 days, https://t.co/K1LnnfvtGJ's user base has grown from 3m to 5m unique users.

The VC behind SpaceX &amp; Tesla is already on board.

Don't sleep on this next big thing. 

Join the Revolution.",2023-11-03 13:33:57+00:00,Tweet,DeFi,De.Fi 2.0,De.Fi,https://twitter.com/DeFi/status/1720434140380647728,607,0,80,[],[],N,Disgusto,en
1729564355325317243,"#pasaplatos saquen al desagradable de Valentino q por cierto es el primo de @ZampiniCarinaOk eso es injusto para los otros cocineros, es por ello q no lo sacan a esa gata flora.",2023-11-28 18:14:10+00:00,Tweet,Juancam11364989,Juan campoy,Córdoba ,https://twitter.com/Juancam11364989/status/1729564355325317243,4,2,0,['pasaplatos'],"[UserRef(id=494592549, username='ZampiniCarinaOk', displayname='Carina Zampini', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1729635474245902575,"@JJDiazMachuca @Adela_Micha @XochitlGalvez @MassiveCaller Para mí es muy desagradable escuchar a @Adela_Micha 

Es de las comunicadores más falsas que ha habido en México 🇲🇽",2023-11-28 22:56:46+00:00,Tweet,YoSoyADVS,Yo Soy Ángel Vargas | Desafía tu ser,"Mérida, México",https://twitter.com/YoSoyADVS/status/1729635474245902575,101,11,12,[],"[UserRef(id=1005155561313308672, username='JJDiazMachuca', displayname='José Díaz', _type='snscrape.modules.twitter.UserRef'), UserRef(id=70805914, username='Adela_Micha', displayname='Adela Micha', _type='snscrape.modules.twitter.UserRef'), UserRef(id=85437334, username='XochitlGalvez', displayname='Xóchitl Gálvez Ruiz', _type='snscrape.modules.twitter.UserRef'), UserRef(id=763160465744601088, username='MassiveCaller', displayname='MassiveCaller', _type='snscrape.modules.twitter.UserRef'), UserRef(id=70805914, username='Adela_Micha', displayname='Adela Micha', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1729600641465561107,"Que desagradable actitud, burla y amenaza a la vez... y ¿en verdad piensan que esto es opción para México??  por eso estamos como estamos...",2023-11-28 20:38:22+00:00,Tweet,gotita_demar,Margot,,https://twitter.com/gotita_demar/status/1729600641465561107,96,14,39,[],[],N,Disgusto,es
1729528845055717507,"Mariana Rodríguez se burla de la eliminación de la cuenta de X de Vicente Fox: “Con la fosfo fosfo no se mete nadie, perro”.
#Latinus #InformaciónParaTi
https://t.co/Z44jiouevm",2023-11-28 15:53:04+00:00,Tweet,latinus_us,Latinus,,https://twitter.com/latinus_us/status/1729528845055717507,2070,1565,613,"['Latinus', 'InformaciónParaTi']",[],N,Disgusto,es
1728169773232492845,@jacquelinei81 Por desagradable jajajaja 🤗,2023-11-24 21:52:36+00:00,Tweet,cabarcah,carlos,,https://twitter.com/cabarcah/status/1728169773232492845,0,1,0,[],"[UserRef(id=1474469973003280391, username='jacquelinei81', displayname='Jacqueline 🎚👨\u200d👩\u200d👦\u200d👦🇨🇱', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1727399045034016855,@VicenteFoxQue Que mujer tan desagradable,2023-11-22 18:50:00+00:00,Tweet,alberto77598228,alberto,,https://twitter.com/alberto77598228/status/1727399045034016855,0,0,0,[],"[UserRef(id=166669818, username='VicenteFoxQue', displayname='Vicente Fox Quesada', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1728765525810090415,"Estela de Carlotto , mujer desagradable , descalifica al votante de Milei.
Estela de Carlotto fascista como su hija errorista montonera  que mataba@ inocentes . Una porquería autoritaria 😡",2023-11-26 13:19:54+00:00,Tweet,AnaDeBsAs3,AnaDeBsAs,Macondo,https://twitter.com/AnaDeBsAs3/status/1728765525810090415,42,3,10,[],[],N,Disgusto,es
1728191563636076656,"Las opiniones políticas deben ser enfrentadas en el plano político. La cancelación de una persona en razón de su opinión, por desagradable o inaceptable que está sea, no es la forma de resolver este tipo de controversias en una sociedad libre.",2023-11-24 23:19:11+00:00,Tweet,Jou_Kaiser,Johannes Kaiser. Diputado por el distrito 10,"Santiago, Chile",https://twitter.com/Jou_Kaiser/status/1728191563636076656,258,45,57,[],[],N,Disgusto,es
1727712205536149822,"Comunidad judía busca censurar shows de Roger Waters en Chile #CooperativaContigo 
https://t.co/GP8qhN7K4y https://t.co/53twk0tgyi",2023-11-23 15:34:23+00:00,Tweet,Cooperativa,Cooperativa,"Santiago, Chile",https://twitter.com/Cooperativa/status/1727712205536149822,1042,522,184,['CooperativaContigo'],[],N,Disgusto,es
1729593242331582777,Tener que comer solo por que toca. Cosa tan desagradable.😵‍💫,2023-11-28 20:08:57+00:00,Tweet,maye_ad02,MariMad,,https://twitter.com/maye_ad02/status/1729593242331582777,0,0,0,[],[],N,Disgusto,es
1729420980626309182,"¡Relájate y mira cómo se quema tu grasa corporal!
Regula tu dieta uniéndote a nuestro desafío y disfruta de los resultados.",2023-11-28 08:44:27+00:00,Tweet,certified_keto,CertifiedKetoDiet,,https://twitter.com/certified_keto/status/1729420980626309182,17,0,1,[],[],N,Disgusto,es
1720432599099687225,"History is being made NOW.

The LARGEST crypto revolution is ongoing just as you are reading this.

HOF Capital, the early visionary investor in SpaceX &amp; Tesla is backing it.

Join it. Time runs out.",2023-11-03 13:27:50+00:00,Tweet,DeFi,De.Fi 2.0,De.Fi,https://twitter.com/DeFi/status/1720432599099687225,503,0,46,[],[],N,Disgusto,en
1729086029393735925,"@baltcoin @moscardol @Javiergaciaisac Con resultarle desagradable a alguien al azar, no. Con resultarte desagradable a ti y a los que son como tú

Ejercita la comprensión lectora. A lo mejor el que necesita un terapeuta, un logopeda o un psicólogo eres tu.

Te lo digo desde el profundo asco que me produces.",2023-11-27 10:33:28+00:00,Tweet,canuto6969,Hasta los mismísimos,,https://twitter.com/canuto6969/status/1729086029393735925,6,1,3,[],"[UserRef(id=4655433207, username='baltcoin', displayname='Humble crypto pig. Now in sausage mode. 🌭', _type='snscrape.modules.twitter.UserRef'), UserRef(id=226146687, username='moscardol', displayname='Luis Moscardó', _type='snscrape.modules.twitter.UserRef'), UserRef(id=1438541293, username='Javiergaciaisac', displayname='Javier García Isac', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1729665015429374313,que vaina tan desagradable es escuchar a atilano,2023-11-29 00:54:09+00:00,Tweet,ruuuuiizz,samuel,"Caracas, Venezuela",https://twitter.com/ruuuuiizz/status/1729665015429374313,0,0,0,[],[],N,Disgusto,es
1729676743949049982,"La Chamba pelea por un hombre que ni le dará bola después, que mina más desagradable, CALLATE CHAMBA CALLATE 

#TierraBrava",2023-11-29 01:40:46+00:00,Tweet,yuyungmon,Milatiny | 🇨🇱En Contra,"Metropolitana de Santiago, Chi",https://twitter.com/yuyungmon/status/1729676743949049982,4,0,0,['TierraBrava'],[],N,Disgusto,es
1726745734618194391,@elejercitodelam Desagradable.Mal educada,2023-11-20 23:33:59+00:00,Tweet,AnahiFerro2,Anahi Ferro,,https://twitter.com/AnahiFerro2/status/1726745734618194391,0,0,0,[],"[UserRef(id=126038775, username='elejercitodelam', displayname='ElEjercitoDeLAM', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1729691253355278550,"Alguien sabe cuándo se va la chama? Digo, pa volver a ver el programa despues, porque puta la weona desagradable #TierraBrava",2023-11-29 02:38:25+00:00,Tweet,fabigarrido_,Fabi,Chile,https://twitter.com/fabigarrido_/status/1729691253355278550,0,0,0,['TierraBrava'],[],N,Disgusto,es
1726739642320334864,@elejercitodelam Que mujer mas desagradable!!,2023-11-20 23:09:46+00:00,Tweet,VDiaz36961,Vero D.,"Punta del Este , Uruguay",https://twitter.com/VDiaz36961/status/1726739642320334864,0,0,0,[],"[UserRef(id=126038775, username='elejercitodelam', displayname='ElEjercitoDeLAM', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1726992104109510896,@bigbangnw Carlotto sos desagradable,2023-11-21 15:52:58+00:00,Tweet,angelacocozzel1,angela Cocozzella,,https://twitter.com/angelacocozzel1/status/1726992104109510896,0,0,0,[],"[UserRef(id=2942385669, username='bigbangnw', displayname='Big Bang News', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1727263846862307784,@primiciasyacom Que desagradable es la anciana,2023-11-22 09:52:46+00:00,Tweet,Toni1984_ok,Toni_1984,Argentina.,https://twitter.com/Toni1984_ok/status/1727263846862307784,0,0,0,[],"[UserRef(id=127895424, username='primiciasyacom', displayname='PrimiciasYa.com ✨', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1727417584667029657,@marielp82893334 🤮🤮🤮 en serio que que hombre tan desagradable,2023-11-22 20:03:40+00:00,Tweet,baten2018,MariB.,,https://twitter.com/baten2018/status/1727417584667029657,0,0,0,[],"[UserRef(id=3874797018, username='marielp82893334', displayname='Mariel Pérez', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1727817600275489259,@Aortizlemos Me parece una conspiradora más que vicepresidenta. Sigue en campaña en vez de ponerse a trabajar. Almorzando en el Mercado y abrazando al pueblo es seguir en la tarima de la campaña. Muy desagradable su comportamiento.,2023-11-23 22:33:11+00:00,Tweet,AntonietaMuril6,Antonieta Murillo,,https://twitter.com/AntonietaMuril6/status/1727817600275489259,13,2,1,[],"[UserRef(id=135405518, username='Aortizlemos', displayname='Ortiz Lemos', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1729643890498576862,Todo desagradable https://t.co/Lk1o53wmmf,2023-11-28 23:30:13+00:00,Tweet,leandrobrasla,Leandro Braslavsky,"capital federal, Argentina",https://twitter.com/leandrobrasla/status/1729643890498576862,1,0,0,[],[],N,Disgusto,es
1729580146049388765,@PatxiPagazaurt3 Eres realmente desagradable.,2023-11-28 19:16:55+00:00,Tweet,idoia_bujanda,maidbuj,,https://twitter.com/idoia_bujanda/status/1729580146049388765,0,1,0,[],"[UserRef(id=1606486938663501825, username='PatxiPagazaurt3', displayname='Patxi Pagazaurtundua', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1727060802719682968,@HoracioCabak Jamás imagine que eras tan desagradable!,2023-11-21 20:25:57+00:00,Tweet,MarSua71,MP,,https://twitter.com/MarSua71/status/1727060802719682968,0,0,0,[],"[UserRef(id=64407857, username='HoracioCabak', displayname='Horacio Cabak', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1728785659421196669,"@gbianchi404 Cada día más parecida a Benito Mussolini sra! 
Que persona nefasta y desagradable.",2023-11-26 14:39:55+00:00,Tweet,fenixhuman,Mario 🇺🇾🟥🟦⬜,montevideo uruguay,https://twitter.com/fenixhuman/status/1728785659421196669,63,2,1,[],"[UserRef(id=2360202493, username='gbianchi404', displayname='Graciela Bianchi', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1729403058604630023,"es odioso ver q por todo siempre están en desacuerdo o le tiran hate a bagi, siempre es directamente hacia una mujer del server y se me hace tan jodidamente desagradable! si siguen así solo conseguirán q se cansé de entrar y entonces tendré q ir a comprar un revólver",2023-11-28 07:33:14+00:00,Tweet,lesbckity,ֶָ,⠀ֹ⠀͡꒱ ,https://twitter.com/lesbckity/status/1729403058604630023,79,1,15,[],[],N,Disgusto,es
1726750863182397888,"@yanilatorre Que mujer desagradable,vomitiva diría yo.",2023-11-20 23:54:21+00:00,Tweet,JosLuisdavidNa1,José Luis david Navarro,,https://twitter.com/JosLuisdavidNa1/status/1726750863182397888,0,0,0,[],"[UserRef(id=90672713, username='yanilatorre', displayname='Yanina Latorre', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1726911116637515923,@indignadoxd que desagradable este Sr!,2023-11-21 10:31:09+00:00,Tweet,Martu51904958,Martu,,https://twitter.com/Martu51904958/status/1726911116637515923,0,0,0,[],"[UserRef(id=1226879826277126144, username='indignadoxd', displayname='INDIGNADO', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1729461665794572416,"Responsables d'haver fet de Barcelona una ciutat inhòspita, desagradable, insegura, difícil d'habitar. Srs. Clos i Hereul. Sr. Collboni i sra. Colau (premi d'excel·lència). Partits polítics directament implicats: PSC-PSOE, Iniciativa i Barcelona en Comú. https://t.co/mzUBrNN8It",2023-11-28 11:26:07+00:00,Tweet,Juanal_47,Joan Almirall II*II,Euskadi i Catalunya ,https://twitter.com/Juanal_47/status/1729461665794572416,29,2,20,[],[],N,Disgusto,ca
1726957548925042749,@Gurutxe1 Que personaje mas desagradable!! 🤮,2023-11-21 13:35:39+00:00,Tweet,quevedo_marrero,Felix Quevedo Marrero,"Las Palmas de Gran Canaria, Es",https://twitter.com/quevedo_marrero/status/1726957548925042749,0,0,0,[],"[UserRef(id=1210345101127487488, username='Gurutxe1', displayname='Miren Gurutxe 🌹🌹🌹🇵🇸', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1727283322358051037,@RevistaSemana Es desagradable causa fastidio,2023-11-22 11:10:10+00:00,Tweet,john_orly,Orly John,Bogotá DC. Colombia 🇨🇴 ,https://twitter.com/john_orly/status/1727283322358051037,0,0,0,[],"[UserRef(id=18079284, username='RevistaSemana', displayname='Revista Semana', _type='snscrape.modules.twitter.UserRef')]",N,Disgusto,es
1729547999070564406,"Hacía tiempo que no visitaba el Renat Manzanares. Me he encontrado con el río propio de este periodo, Garcetas, Garzas, las invernantes agachadizas, gallinetas, azulones, paseriformes varios. También algo muy desagradable, suciedad por todo el cauce, depositada en las crecidas. https://t.co/2WKqpCehIh",2023-11-28 17:09:11+00:00,Tweet,roveque48,Roveque,,https://twitter.com/roveque48/status/1729547999070564406,34,0,2,[],[],N,Disgusto,es
1729569313978278240,"Éste es el vídeo que Pablo Motos no quiere que se difunda. No me extraña, no se puede ser más baboso, nauseabundo y machista....🤮🤮😡 https://t.co/UerFYiDGoq",2023-11-28 18:33:52+00:00,Tweet,Gurutxe1,Miren Gurutxe 🌹🌹🌹🇵🇸,Pamplona/Iruña,https://twitter.com/Gurutxe1/status/1729569313978278240,456,49,405,[],[],N,Disgusto,es
1728413589281616185,"Dos más dos son cuatro aunque lo diga Pedro Sánchez, Otegui, Puigdemont o Satanás. 

El papel sumiso y perruno de toda la derechuza española e internacional con el sionismo y el régimen criminal de “Israel” es nauseabundo. Máxime cuando, en muchos casos, es por dinero o miedo a un islam importado a Europa por sujetos con nombres y apellidos muy interesantes. Juan Manuel de Prada tiene razón y si al carnicero Netanyahu le ha molestado la posición de España, que le den por el culo al son de Paquito el Chocolatero.",2023-11-25 14:01:26+00:00,Tweet,SigfridoDBCN,𝔖𝔦𝔤𝔣𝔯𝔦𝔡𝔬 𝔡𝔢 𝔅𝔞𝔯𝔠𝔢𝔩𝔬𝔫𝔞,"Barcelona, España",https://twitter.com/SigfridoDBCN/status/1728413589281616185,37,5,15,[],[],N,Disgusto,es
1729345224646828509,Lo vergonzoso y nauseabundo es la cantidad de venezolanos vacíos capaces de sentir orgullo  por quienes veneran y aplauden al que les hace miserables sus propias vidas. https://t.co/RF5zC1fG5d,2023-11-28 03:43:25+00:00,Tweet,monicacorrales,Mónica Corrales Malvic,,https://twitter.com/monicacorrales/status/1729345224646828509,1703,351,1044,[],[],N,Disgusto,es
